amount,time,is_international,card_present,Class
3338.6911569220188,10,0,1,0
1528.4380800490253,2,1,0,0
734.057620781088,15,0,1,0
2653.469609144785,4,0,1,0
895.521035280279,23,0,1,0
1651.0756467940118,21,0,1,0
1793.9036115912047,1,0,1,0
1944.2932373599135,14,0,1,0
2551.3315656594687,15,1,0,0
1453.0925741708897,6,0,0,0
1781.0165982665915,15,0,0,0
1988.583717640489,23,0,0,0
2119.6783660150304,3,0,1,0
2078.261739766338,15,0,1,0
2348.804620178064,16,0,1,0
2675.0716077133898,1,0,0,0
2314.1072925207745,15,0,1,0
2362.868418807375,3,0,1,0
734.2214666028178,6,0,1,0
2040.1821593325444,17,0,1,0
2383.6060384012867,5,0,1,0
2583.15295565636,17,0,1,0
1446.1193806129645,6,1,1,0
1472.768580089084,1,0,1,0
1540.7194597731213,18,0,0,0
2429.1311199130746,8,0,1,0
2827.104843939367,3,0,1,0
1674.0319141667187,13,0,1,0
2726.369850901639,4,0,1,0
2098.783847331675,6,1,1,0
1900.571378270051,7,1,1,0
1830.8926161456247,14,0,1,0
2597.289091681726,18,0,0,0
2260.462253429656,10,0,1,0
3820.66034211811,19,0,1,0
1318.2202856021408,22,0,1,0
2414.481361623981,3,0,1,0
1576.6391921507898,17,0,1,0
1304.570410409085,13,0,1,0
1991.3062903720222,5,0,0,0
2109.881983525629,15,1,0,0
4334.538844048074,17,0,1,0
1852.6833474534383,0,0,1,0
1095.8570164122532,7,0,1,0
2218.4085739955085,0,0,0,0
340.28796996290544,0,0,1,0
1926.4345739165874,18,0,1,0
2012.8202258361284,20,0,1,0
2635.6803063561692,9,0,1,0
2778.8977995422774,17,0,1,0
1597.144304873826,11,0,1,0
1879.5087882960536,16,0,1,0
1387.1033355114632,0,1,1,0
1097.549956153845,7,0,1,0
2247.9158235045074,9,0,1,0
981.1315611227207,9,0,1,0
1668.2984795425095,17,0,1,0
1203.8608320806102,8,0,1,0
2439.746549032208,1,0,1,0
3441.1440794131904,2,0,1,0
958.7296137573351,1,0,1,0
517.5852136819447,5,0,1,0
1900.0904917199462,22,1,1,0
2012.5582367662066,11,0,0,0
2174.927445405838,21,0,1,0
1642.9435878125241,18,1,1,0
1839.4885609396545,14,0,1,0
2294.008328432482,18,1,1,0
2832.3447141158713,11,0,1,0
435.9609837453738,17,0,0,0
1704.84844877483,15,0,1,0
2171.0470351528506,1,0,1,0
1265.6191163114113,10,0,1,0
3384.93570541384,11,1,1,0
1491.6720958170104,4,1,1,0
1966.9658503941737,23,0,0,0
2444.8176774738326,5,0,1,0
1526.9721689584844,10,0,1,0
522.7415617564664,20,0,1,0
1657.0763784667733,9,0,1,0
2823.5524447416324,3,0,1,0
1730.483898571889,8,0,1,0
1322.852558832817,11,0,1,0
2740.537767602177,9,0,1,0
1735.380083181558,13,0,1,0
1591.8713490798261,4,0,1,0
2119.5648717306476,0,1,0,0
2616.60016769503,4,0,1,0
3905.370825386037,15,0,1,0
2661.7888861259385,4,1,1,0
2927.8719731106753,4,0,1,0
1595.2270408097156,17,1,1,0
1179.305515224419,5,0,1,0
2049.8650796952984,20,1,1,0
2085.735932207677,17,0,1,0
1137.1898069083222,9,0,1,0
1859.7643760767896,14,0,1,0
2319.4540813753047,23,0,1,0
2288.314716014464,21,0,1,0
2403.430282707418,10,0,1,0
2232.7717841099543,18,0,1,0
1594.3930725839555,12,0,1,0
1588.8794986809255,19,0,1,0
1040.8388816048991,2,0,1,0
3427.8200313480756,15,1,1,0
2010.7602916954345,6,0,1,0
1820.1175553641185,11,0,1,0
1256.9663348380332,14,0,1,0
4348.526321862222,7,0,1,0
1141.3375742216836,22,0,1,0
1656.9216595151413,16,0,1,0
2332.6694690288487,0,0,1,0
2480.170372595422,20,0,0,0
2766.3456441725475,7,1,1,0
3446.0868062154104,13,1,1,0
2404.9261243685696,9,0,1,0
1155.1753600266659,18,1,1,0
1794.4438999025747,7,0,1,0
2246.2658980111078,18,0,1,0
3654.580833204659,3,0,1,0
881.7556172605623,9,0,1,0
2962.061204180182,22,1,1,0
2143.9314956371336,2,0,1,0
2670.2644281835846,3,0,1,0
1918.4042266912545,15,0,0,0
1326.053895898939,23,0,1,0
2600.6982235210658,3,0,0,0
2523.544821684497,19,0,1,0
2777.6455725917776,19,0,1,0
1989.3562916970918,12,0,1,0
1520.1423813441206,20,0,1,0
752.9704039809267,16,0,1,0
2655.4986145115254,22,0,1,0
2339.1115859551887,15,0,0,0
1227.3738937088326,16,1,1,0
1569.1410613627006,5,0,1,0
1626.5929504388475,2,0,0,0
813.6124544140655,19,0,1,0
1345.8540827158931,23,0,1,0
1092.9357145549166,3,0,1,0
1670.0167904896507,7,0,1,0
1409.0420013363498,19,1,1,0
698.396063306601,8,1,0,0
3618.072184455585,21,0,1,0
3002.0325848233847,0,1,1,0
1376.7844627840116,12,1,1,0
2217.937117322888,1,0,1,0
2333.972071857036,22,0,1,0
2952.8686838187814,9,0,1,0
1345.1159786719372,22,0,1,0
2873.685427185941,18,0,1,0
1561.675756634452,16,0,1,0
931.3100766651094,23,0,1,0
2579.309247451598,12,1,1,0
3032.6067392979426,13,0,1,0
4070.327178824548,10,0,1,0
1040.2197879278292,9,0,1,0
2559.135748064631,6,0,1,0
1672.1590049651736,9,0,1,0
2626.686968419225,23,0,1,0
823.6083590149995,0,0,1,0
989.7841794411487,13,1,1,0
1379.3001414668129,2,0,1,0
2063.1712365344674,12,0,1,0
1487.1349867693157,1,0,1,0
2527.2434751307355,16,0,1,0
2821.5156946063316,20,1,1,0
2479.662032996285,2,0,1,0
3295.0301117286945,14,0,1,0
2332.6613035642745,7,0,1,0
1026.4826317278662,5,0,1,0
3090.7012108306717,8,0,1,0
1515.875011515202,10,0,0,0
2728.334799748456,21,0,1,0
3258.987373244085,1,0,1,0
2365.350408584319,8,0,1,0
803.0729494682803,17,0,1,0
1265.4302667921668,18,1,1,0
3058.1955735081083,21,1,1,0
1864.7018514857468,17,0,1,0
2063.6588279537327,4,0,1,0
2607.0595329308876,17,0,1,0
2557.0582896642586,11,0,1,0
2223.0398499083685,3,0,1,0
1833.0653030236274,14,0,0,0
1749.865243414114,10,0,1,0
2686.319060233074,18,0,1,0
2442.8556248542345,4,1,1,0
1794.1599995057684,5,1,1,0
2865.6898503945126,12,0,1,0
1896.772707896173,22,0,1,0
1318.6702605324854,9,0,1,0
1392.8234408773242,23,0,1,0
1217.0073309521872,13,1,1,0
1782.0719867170503,3,1,1,0
2986.9794226689546,19,0,1,0
1355.923855175593,22,0,1,0
2150.7806088144825,11,0,1,0
1474.6485234980694,14,0,1,0
1791.75276698285,9,1,0,0
791.9670304117983,10,0,1,0
1823.56941667477,8,0,1,0
1845.0356961560303,10,0,1,0
2432.230355228556,1,0,1,0
2178.6247306042965,12,0,1,0
1041.2863000383638,21,0,1,0
2867.358595234834,7,0,1,0
2168.242432177596,20,0,1,0
2158.7148137419895,20,0,1,0
1992.654117291889,7,0,1,0
1585.794042222224,0,1,1,0
2174.241871798981,5,0,1,0
2380.470748742866,12,0,1,0
602.4834469235561,8,0,1,0
1568.9913301231234,5,0,1,0
1796.0424236771285,14,0,1,0
2204.9364845554223,22,0,1,0
2954.6488047417006,15,1,1,0
1382.6073483225741,3,0,1,0
1601.6305225457263,16,0,1,0
1589.97271148276,8,0,1,0
1358.7779279163667,11,0,1,0
1722.25080391019,21,1,1,0
2616.641775990377,18,0,0,0
1156.9316037085237,19,0,1,0
2342.2515161223228,11,0,1,0
638.4782159853316,21,0,1,0
1550.9296028462352,5,0,1,0
1736.408559825611,11,0,1,0
3339.887738331252,8,0,1,0
1780.1581561978496,19,0,1,0
239.00522123926544,4,0,1,0
400.88887451100004,20,0,1,0
2027.2236690773448,2,0,1,0
2491.016684631927,1,0,1,0
2300.3646861018024,7,0,1,0
2134.056084640792,9,0,1,0
2929.8076780045335,14,0,1,0
1568.3270234102947,8,0,1,0
2715.9284448214603,9,0,1,0
694.3880919788662,10,0,1,0
1276.041733649547,8,0,1,0
554.366884054547,13,0,1,0
1780.1237594641661,4,0,1,0
1962.9910261869259,8,0,1,0
2091.2811937812157,3,0,1,0
2049.506682309708,1,0,1,0
1257.9573353506175,18,1,1,0
1847.8073244694274,0,0,1,0
802.0426651154012,20,1,1,0
3090.5831801058002,0,0,1,0
1757.0991416815991,11,0,1,0
1608.891104765047,10,0,1,0
3271.1522627552663,0,1,1,0
1006.2027731606166,13,0,0,0
1099.5303087744246,10,1,1,0
1123.023740105148,6,0,1,0
1945.7028946404146,1,0,1,0
2345.305303710078,14,1,1,0
2591.7403744942667,7,1,1,0
4057.596253995975,21,0,1,0
200.45403663938896,19,0,0,0
2486.9884712995336,14,0,1,0
1554.295541942215,7,0,1,0
1530.8678808889813,9,0,1,0
1504.1822973968979,18,0,1,0
1272.9842633536214,2,0,1,0
3347.6198676827617,19,0,1,0
2673.837861611122,13,0,1,0
2018.5567828458998,8,0,0,0
3080.8126019896004,8,0,0,1
789.9768277608996,20,1,1,0
935.4358949352591,5,0,1,0
257.6258142442498,7,0,1,0
1440.4683679013701,10,1,1,0
2129.3588213638022,7,0,1,0
2082.286862345867,11,0,1,0
2119.473528847904,9,1,1,0
871.1545351471345,22,0,1,0
2642.5237940912175,3,1,1,0
2191.7020145911983,15,0,1,0
2586.443425172799,19,0,1,0
485.79025792795846,5,0,1,0
2249.1926870382317,8,0,1,0
1049.7878080659784,22,1,1,0
1682.1413979589106,4,0,1,0
2427.4919189091065,20,0,1,0
2072.8748850047305,23,0,1,0
1318.768016176545,5,0,1,0
2005.0185249475346,16,0,1,0
774.7717478050856,16,0,1,0
2920.213916718637,23,0,1,0
1835.772784402999,21,1,1,0
2894.8399554042608,12,0,1,0
1578.7746503231656,16,0,1,0
1581.1392092747337,13,0,1,0
1388.6505706897228,1,0,1,0
2700.9391453544604,18,0,1,0
1432.4550741372193,2,0,1,0
2515.676345932141,1,0,1,0
1694.0380818645679,1,0,1,0
419.2293600867042,21,1,1,0
1543.748745770827,6,0,0,0
1056.7134285097213,3,0,1,0
2027.12217894587,16,0,1,0
1047.6738114604077,5,0,1,0
2740.7800805716934,6,0,1,0
1927.1393117175783,19,1,1,0
1857.9232041930088,5,0,1,0
2524.713710230066,8,1,1,0
2771.12554726069,19,0,1,0
1983.9209985842788,3,0,1,0
1383.0397603605675,4,0,1,0
580.8243071102966,18,1,1,0
1451.160194371856,9,0,1,0
1506.2302026816308,17,1,1,0
2085.645962393837,14,0,1,0
1723.8824950895782,0,0,1,0
2550.3463776411427,4,0,1,0
1509.6133829834484,4,0,1,0
1954.3670665176467,7,0,1,0
2947.1899545575116,21,0,1,0
2273.4601711639734,21,1,1,0
1951.9699666491483,21,0,1,0
1518.4444464518583,19,1,1,0
1493.4148826280184,14,0,0,0
1319.509397638442,16,0,1,0
1567.1945073736806,18,0,1,0
2604.5326709954516,12,0,1,0
1822.489382966185,21,0,1,0
920.181544495015,20,1,1,0
3414.5354344478264,9,0,1,0
2255.9721529161307,16,1,1,0
874.4452795894645,4,1,1,0
1646.520858207341,17,0,1,0
2088.709106262734,16,0,1,0
3363.673674637902,3,0,1,0
1113.5100333929045,21,0,1,0
2780.8325754847574,6,0,1,0
3119.589141577874,4,0,1,0
1497.076555940344,7,0,1,0
1777.9891049118132,7,0,1,0
1170.9526021009838,10,0,1,0
1837.231087135756,8,0,1,0
1970.728020525655,18,0,0,0
2527.7199984658964,18,1,1,0
2872.1467768163575,8,0,1,0
1401.5231483026823,22,0,1,0
426.13994861920446,19,1,1,0
1983.0041765790063,16,0,1,0
2234.8300239749124,15,0,1,0
2199.5341501480334,6,0,1,0
1738.6614019927647,21,1,0,0
2099.8016797311475,2,1,1,0
3212.355846681798,20,0,1,0
2305.3873351700076,18,0,1,0
1701.3052599975324,7,0,1,0
1599.8417463232033,4,0,1,0
1864.1181138578154,5,0,1,0
3309.391969464512,1,0,1,0
1853.3594323790421,23,0,1,0
1984.1645243834337,18,0,1,0
1614.1491432509576,12,0,1,0
2879.1866859535717,5,0,1,0
3567.86980379574,5,0,0,1
2360.490439545111,1,1,1,0
2066.218323028341,23,0,0,0
2029.4262665393878,4,0,1,0
92.55456897140357,10,0,1,0
2596.1206914278537,10,0,1,0
2107.333132796675,23,0,1,0
2342.67364052858,13,0,1,0
1430.8302447330361,12,0,1,0
1692.4344968183268,7,0,1,0
1671.1800507974617,14,0,1,0
2817.298387258431,11,1,1,0
1696.9921307175255,2,0,1,0
3666.1282576878384,20,0,1,0
2344.68993521203,22,0,1,0
979.4538720034147,4,0,1,0
1897.1629653984346,5,1,1,0
1478.6599022748674,1,0,1,0
244.4940241439806,7,0,1,0
3279.5767520910313,4,0,1,0
2562.514033776003,21,1,1,0
2426.56585431945,16,0,1,0
2132.3229282397633,1,0,1,0
894.38594504605,10,0,1,0
1613.1062883556506,3,1,1,0
2673.4246198272103,10,0,1,0
1159.0239761739977,8,0,1,0
-25.41545300065104,5,0,0,0
1818.315193775259,23,0,1,0
1886.5939567779692,1,0,1,0
2108.4507331317673,14,0,1,0
2582.814914811629,4,0,1,0
2510.084649784967,11,1,1,0
2207.015844195137,12,0,1,0
2956.4251104693676,16,0,0,0
784.8241753493483,3,0,1,0
2403.6654515819123,9,0,1,0
2501.230690669554,0,0,1,0
1008.3501711358084,10,0,1,0
797.7035130540885,15,0,1,0
1403.2462988195189,10,0,1,0
1470.7668459877664,8,1,1,0
2602.7355708019445,1,0,1,0
1508.368973047124,6,0,1,0
1314.9211853750369,18,0,1,0
1510.6930106443526,17,0,1,0
2894.9058673233694,19,1,0,0
2010.4346995015617,6,0,1,0
1856.5991797144707,22,0,1,0
1911.9956010391588,8,0,1,0
3033.648267461218,11,0,0,1
1400.6626187174065,2,0,1,0
3052.406632752083,22,0,1,0
2168.397039137203,21,0,1,0
1871.664494419722,15,0,1,0
4000.720398347425,6,0,1,0
1155.488408161123,22,0,1,0
1717.0513923463952,4,0,1,0
1014.0550086687998,22,0,1,0
2761.9695764289354,6,0,0,0
3351.351146921343,18,0,1,0
3335.938225123711,16,0,1,0
2979.159002516804,15,1,1,0
1841.9036257632274,20,0,1,0
1707.8072180081228,23,0,1,0
663.0641820047479,20,0,1,0
3628.698828145434,18,1,1,0
2375.182462518774,17,0,1,0
1606.4344761044135,18,0,1,0
3062.445511189574,3,0,1,0
1221.7883865919994,0,0,1,0
2325.297627378139,3,0,0,0
1861.8966925673321,3,0,1,0
2510.941711904241,8,0,0,0
1949.1411686511028,7,0,0,0
839.2576871110207,1,0,1,0
2060.46109813603,22,0,1,0
2839.0913135002897,5,0,1,0
1976.6268753168117,22,0,1,0
2620.092097271269,10,0,1,0
1163.5764114607575,3,1,1,0
1978.9913653841184,13,0,1,0
1500.3916359291381,20,0,0,0
2597.584672083768,21,0,1,0
2025.1932498095966,8,0,1,0
2552.05894106929,1,0,1,0
2870.168340926293,0,0,1,0
2553.294860097111,3,0,1,0
2218.4947474349156,11,0,1,0
1201.4301931908758,4,1,1,0
1997.771111466479,8,0,1,0
1573.5276783873335,21,0,1,0
1724.7488346366188,3,0,1,0
1700.3726793997994,15,0,0,0
1216.0595401742044,1,0,1,0
434.1291286928081,15,0,1,0
1465.4855613377865,15,0,1,0
2154.7035615393274,20,0,1,0
921.4583636580078,23,0,1,0
2012.5457891772994,23,0,1,0
3520.214739448772,21,0,1,0
2818.4452442017914,10,0,1,0
3314.833207296423,0,0,1,0
2312.9023015461808,14,0,0,0
2934.007858389157,23,0,1,0
1420.82821562577,3,0,1,0
1484.5277863824126,17,0,1,0
-191.31216490997804,16,0,1,0
2948.916379233839,6,0,1,0
3232.2591838559088,17,0,1,0
1557.458203722184,12,0,1,0
1796.8386348822119,19,0,1,0
1396.9103090472308,19,0,1,0
2306.1228411819934,9,0,1,0
2899.9460362425925,0,0,1,0
605.7824208951672,1,0,1,0
2327.5508245138017,16,1,1,0
1778.6625826246836,21,0,1,0
2090.7155135733515,2,0,0,0
2367.195201339433,16,0,1,0
1849.4380489817431,11,1,1,0
1917.1305172753755,23,1,1,0
1828.899865956289,11,0,1,0
2776.252961430625,19,0,1,0
2335.007968101997,9,0,1,0
2176.4668301898887,6,0,1,0
983.2386231261738,9,0,0,0
1697.1362054294766,17,0,1,0
2718.935328271339,21,0,1,0
2030.1572584991384,5,0,1,0
2527.625175671311,6,0,1,0
3413.209440262107,16,1,1,0
2830.884855367053,11,0,1,0
2074.526670159794,16,0,1,0
1591.2086638434184,17,0,1,0
-42.839676844718724,13,1,1,0
1865.292062021718,10,0,0,0
1739.1900033465206,1,0,1,0
2312.2929555163005,20,0,1,0
1876.87581842025,0,0,1,0
1743.6919524505645,10,0,1,0
576.4808555942234,1,0,0,0
1248.025736679947,15,0,1,0
2381.320832640446,21,0,1,0
3372.7261049061553,2,0,1,0
1921.9796930035013,19,0,0,0
2262.2488588592987,0,0,1,0
2761.9825255622445,20,0,1,0
1351.2848510398003,19,0,1,0
2293.4512346283536,7,0,1,0
1407.6079149342731,18,0,1,0
2691.859550792809,0,1,1,0
2121.1224383613862,4,0,1,0
2238.7614511851516,0,0,1,0
1373.9211220651287,10,0,1,0
2565.6258876886277,20,0,1,0
3667.7703369848127,8,0,0,1
1193.670643657435,4,0,1,0
1728.1927938819808,1,0,1,0
2185.2859793344733,12,0,1,0
2629.124969596653,17,1,1,0
1552.3629717684248,11,0,1,0
-266.4242321141919,13,0,1,0
3087.35159533122,4,0,1,0
2608.404895667314,23,0,1,0
605.6419756106679,9,0,1,0
1513.9449665763552,19,0,1,0
3254.5459436218607,1,0,0,1
3158.237134766293,3,0,1,0
2750.912018143156,11,0,1,0
1859.11005283211,10,0,1,0
2066.389935050008,3,0,1,0
1895.2593558990989,10,0,1,0
2902.59182661507,8,0,1,0
1299.326074803912,9,0,1,0
1355.3602760926362,5,1,1,0
2808.2196694688128,14,0,1,0
1964.5108355907507,9,0,1,0
3102.7738843630464,21,1,1,0
1462.7902344155634,20,0,1,0
1956.17731172894,5,0,1,0
1262.0696121248375,0,0,1,0
2005.8901451388538,20,0,1,0
817.1624504009608,21,0,1,0
1609.8932632360297,23,0,1,0
850.9969080575058,19,0,1,0
2555.1385865530065,20,0,1,0
2573.2714718077214,3,0,1,0
615.7898156125241,22,0,1,0
3067.1085964004583,21,1,1,0
3997.9321011358834,13,1,1,0
2036.8051093890729,19,0,1,0
1487.1085918202841,21,0,0,0
4259.464472802437,19,0,1,0
944.8252013579913,7,0,0,0
2016.0851734952787,10,0,1,0
2143.6978181055388,14,0,1,0
3076.1180963619317,18,0,1,0
2287.7911801014307,7,0,1,0
1601.0928833692387,12,0,1,0
1239.0525036896352,17,0,1,0
1726.5425438030916,21,0,1,0
1194.4581112438846,23,0,1,0
2038.2602558277463,16,0,1,0
1548.6430561116108,5,0,1,0
804.7697653681996,14,0,1,0
3004.116630699923,12,1,0,1
1601.8619812567686,17,0,1,0
985.49055601975,10,0,1,0
1865.3926924099667,12,0,1,0
2054.697252774127,0,0,1,0
602.826619536773,17,1,1,0
2265.3181337006104,4,0,0,0
1162.2739450477884,5,1,1,0
3368.82304735263,0,0,1,0
2419.168409661388,6,0,1,0
1680.0800079125468,3,0,1,0
1403.8657837461196,8,1,1,0
1916.0258339491008,14,1,0,0
2490.2325932666317,5,0,1,0
1979.6046971318403,16,0,1,0
1826.2729542905147,19,0,1,0
2046.6962326543164,17,0,1,0
1516.9128550104363,21,0,1,0
1725.43525852557,3,0,1,0
331.36604887599674,8,0,1,0
2778.9809846818944,13,0,1,0
2239.0382242574096,2,0,1,0
1381.2353247732558,0,0,1,0
3518.9879850841908,10,1,1,0
2069.613184313909,0,0,1,0
1171.0851424198427,11,0,1,0
2685.389937176367,8,0,0,0
2318.43857320741,4,0,1,0
2315.6639883873754,14,0,1,0
1659.3955162787277,17,0,1,0
2360.396579022428,8,0,1,0
1790.5933678231245,12,0,1,0
2444.753161316674,12,1,0,0
476.04443679148903,23,0,1,0
1652.9012296166488,12,0,1,0
3377.724078246556,9,0,1,0
1386.3460356797596,9,0,1,0
1516.9293620054507,21,0,1,0
1641.63092924002,6,0,1,0
1028.1550912890852,21,1,1,0
233.37537901739825,4,0,1,0
1815.5308811811096,19,0,1,0
2108.6875392653255,6,0,1,0
1957.9959451690784,19,0,1,0
1884.0971504416905,9,0,0,0
2034.43269668031,9,0,1,0
2818.2731772406114,20,0,1,0
1847.6430512566267,23,0,1,0
1540.7339383301842,12,0,1,0
1775.0996120895309,14,0,1,0
2463.4774078054206,5,0,1,0
3129.6215028345996,19,0,1,0
1497.4850086646575,11,0,1,0
2079.147029623107,18,0,1,0
2270.685953548768,10,0,1,0
1205.9375946169416,5,0,1,0
2016.3337337703344,0,0,1,0
827.4609141263238,1,0,1,0
584.7597570084811,22,0,1,0
2293.3971263138055,14,0,1,0
1692.9002069353737,3,0,0,0
2161.8243260969753,4,0,1,0
1985.68401839332,14,0,0,0
1218.879961068962,10,1,1,0
1963.7965584285307,9,0,1,0
1013.5189559881159,16,1,1,0
3112.7778864011207,1,0,1,0
915.223724112029,19,0,1,0
1843.371783225135,23,0,1,0
1166.1827295622013,9,0,1,0
2456.3369386886366,19,0,1,0
1734.8549029747978,2,0,1,0
1585.0666243030319,18,0,0,0
2682.5612360412433,4,0,1,0
2023.5444733420418,2,0,1,0
2413.315556748774,7,0,1,0
1214.9392507860282,4,1,1,0
876.1464448579945,11,0,1,0
2085.766369632107,13,0,1,0
1744.922915604215,6,1,1,0
2501.1477379631556,10,0,1,0
1936.0732378699602,7,0,0,0
2164.060271387704,4,0,1,0
701.2939760470053,7,0,1,0
3510.749551691405,11,1,1,0
1868.6064119743744,14,0,1,0
2558.0695762713594,18,0,1,0
1331.1266638242987,15,0,1,0
2246.4079217738727,13,0,1,0
957.7241891802037,6,0,1,0
2361.6542706077366,7,0,1,0
1715.2207324913338,6,0,1,0
2023.352403148454,17,0,1,0
2558.3792241040783,23,0,1,0
1013.9677510237758,5,0,1,0
1452.4066155097626,18,0,1,0
2365.8594248694126,3,0,1,0
3678.5771796373974,22,0,1,0
1889.5341322708146,2,1,1,0
2472.908894339146,16,0,1,0
1914.422824113216,21,0,1,0
3553.7964758050393,18,0,1,0
602.2226664277955,14,0,1,0
2075.6968357354863,5,0,1,0
699.5647731503511,11,0,1,0
-5.2572564293732285,18,0,1,0
2237.969642494253,5,0,1,0
2111.598236917967,10,0,1,0
1772.1304498062389,19,0,1,0
1915.0447279681975,19,1,1,0
4478.639547257006,9,0,1,0
1793.4598895748525,15,0,1,0
2408.0994890000597,17,0,1,0
1480.5081443088952,13,0,1,0
2236.1860600324826,3,0,1,0
1809.413059955506,11,1,1,0
1671.5852138162159,19,0,1,0
3455.11882576026,22,0,1,0
2941.747970547471,20,0,1,0
2109.3973179193845,7,0,0,0
156.63045124482665,6,0,1,0
1711.1926213979443,8,0,0,0
4162.422051524067,23,0,1,0
1815.4706666882335,16,0,1,0
2882.5740576429266,9,0,1,0
3153.5539215620806,2,1,1,0
2175.17113268478,20,0,1,0
1326.5426945054783,7,0,1,0
51.750134573689365,13,0,1,0
2547.3305668871635,6,0,1,0
1348.1951977411616,15,0,1,0
2140.9203615101537,17,0,1,0
1000.1437283285087,10,1,1,0
1787.8099676238382,5,0,0,0
2026.9752439208426,19,0,1,0
2214.8748648354385,20,0,1,0
1108.1422501180687,13,0,1,0
2957.528759009082,20,0,0,0
1522.4841722144229,12,0,1,0
660.4244316374038,3,0,1,0
1912.7812640292289,19,1,1,0
2027.5002472211681,19,0,0,0
2128.471546537408,10,0,1,0
3089.7059229480637,17,0,1,0
1810.8409306113126,0,1,1,0
1904.3043005049828,11,0,0,0
1117.452495013525,17,0,1,0
2656.4428023103173,6,1,1,0
2147.447251262483,11,0,1,0
1663.97781816467,0,0,0,0
476.26024522762896,21,0,1,0
3155.52975604407,3,0,1,0
1017.8560284351543,17,0,1,0
1526.9775925042354,14,1,1,0
2286.6756088608026,2,1,1,0
1042.7536571066507,6,0,1,0
805.1921773974852,5,0,1,0
300.8419338394681,14,0,1,0
2576.797562324509,14,0,1,0
1563.8510042189425,5,0,1,0
4341.816073978664,7,0,1,0
1204.5159474953011,7,0,1,0
1262.839181256863,21,0,1,0
1547.6856237716788,0,1,1,0
2194.507724110791,12,0,1,0
1623.837328971751,22,0,1,0
2489.8657712020095,23,1,1,0
1217.1292880090764,20,1,1,0
894.7266252291352,12,0,1,0
561.428208472714,10,0,1,0
221.14066565024268,3,0,1,0
1585.5447844199546,6,0,1,0
1759.2157500854225,11,0,1,0
1494.8503780134533,12,1,1,0
2994.7246377497295,21,1,1,0
2982.424167686508,11,0,0,0
1732.1576100443986,15,0,1,0
564.8631094464297,5,0,1,0
1546.6359135559578,13,0,1,0
1520.1428848663509,18,0,1,0
1474.2920301775534,15,1,1,0
1441.8248768814042,3,0,1,0
1477.2296834201543,4,0,1,0
1690.7667072817922,8,0,1,0
1491.5671209475547,23,0,1,0
2166.6580069004735,2,1,1,0
2288.294972723889,21,0,0,0
1271.483930254008,9,0,0,0
3016.852260805627,16,1,1,0
1215.9501585275086,18,0,1,0
705.7595089477304,9,0,1,0
2304.6224570920413,11,0,1,0
1346.073492468528,22,0,1,0
2257.0331766059103,6,0,0,0
77.06511911957568,17,0,1,0
3113.964753186454,18,0,1,0
2537.834726432322,14,0,1,0
799.6187606695987,6,1,1,0
816.9783009229714,11,0,1,0
3337.812723278022,21,1,1,0
1410.0960772016333,6,0,1,0
1332.652121013901,9,0,1,0
187.15832468057374,23,0,1,0
1719.3774355187566,21,0,1,0
1817.8243081313976,19,0,1,0
2572.394477415588,9,0,1,0
880.7372574524197,22,0,1,0
783.7705662075123,4,1,1,0
2360.7701078211817,17,0,1,0
2805.384056981652,8,0,1,0
743.0781191056935,15,0,1,0
2865.211269039793,6,0,1,0
2030.0334731894573,9,1,0,0
2873.4442712597165,4,0,1,0
1943.8237107859068,6,0,1,0
-17.82233399036022,4,0,1,0
1878.426094147169,14,0,0,0
2848.115054937016,18,0,1,0
1285.0031847330285,9,0,1,0
1689.6280248740381,7,0,1,0
1859.0931971592174,23,0,1,0
-319.61110389478563,8,0,1,0
3337.078060349981,10,0,1,0
1278.8994560822603,21,1,1,0
2404.588345978239,1,1,0,0
1930.639091081433,2,1,1,0
3006.0952450874884,12,1,1,0
2324.8448979424647,10,0,1,0
1812.0605827832203,9,0,1,0
1285.187925984576,14,0,1,0
2638.280561105711,5,1,1,0
501.2469568363067,0,0,1,0
2516.712336220714,13,0,1,0
1120.764198756102,17,1,1,0
3001.8269295653117,23,0,1,0
2129.039634130156,10,0,1,0
2515.2990142800872,7,0,0,0
2065.5910510597755,21,0,1,0
598.0983238872027,2,0,1,0
1311.4166692837293,13,0,1,0
2537.911470089106,1,0,0,0
2133.3246538878752,15,0,1,0
2944.7919242445378,5,0,1,0
2322.6196504297372,0,0,1,0
1226.6384874378723,13,1,1,0
1363.1486898234928,9,0,1,0
2082.33391241859,5,1,1,0
148.76474719991575,8,0,1,0
3338.7535084983883,6,0,1,0
2353.397389102046,1,0,1,0
2981.627677639098,10,0,1,0
735.5168473526649,13,0,1,0
2995.6521282842045,4,0,0,0
3785.199128822199,8,0,1,0
943.2973156981459,6,1,1,0
2617.1214359230135,13,0,1,0
2000.8879557498344,15,1,1,0
764.4529214014046,21,0,1,0
2394.3071774814957,15,0,1,0
2666.8825638698786,6,0,1,0
1519.0987578649224,9,0,1,0
2932.7332162041785,20,0,1,0
666.5892745686419,5,0,1,0
804.1950828402846,16,0,1,0
2109.277916471002,0,0,1,0
2020.3082223778174,1,0,1,0
1426.741209260716,13,0,1,0
2647.6755487775085,3,1,1,0
2424.7154513727596,8,1,1,0
2686.511256747213,22,0,1,0
1901.490851718186,5,0,1,0
2482.0642143826726,16,0,1,0
1643.4797575760044,20,0,1,0
